Ticker,Description,Revenue (Quarterly QoQ Growth),Revenue (Annual YoY Growth),Gross Profit (Quarterly QoQ Growth),Gross Profit (Annual YoY Growth),Gross Margin (FY),EBITDA (Quarterly QoQ Growth),EBITDA (Annual YoY Growth),Operating Margin (FY),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),Net Income (Quarterly QoQ Growth),Net Income (Annual YoY Growth),Net Margin (FY),Total Assets (Annual YoY Growth),Total Assets (Quarterly QoQ Growth),Total Debt (Quarterly QoQ Growth),Total Debt (Annual YoY Growth),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Volatility,Volatility Month,Volatility Week,EPS Forecast (MRQ),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Quick Ratio (MRQ),Price to Book (FY),Price to Earnings Ratio (TTM),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Sector
BCBP,"BCB Bancorp, Inc. (NJ)",4.38019605,10.06437094,,,,,,47.44185347,-22.14014773,34.51977696,2.5813,-22.0013947,33.11623832,34.26322674,19.42382486,-1.56817209,-0.08113765,256.19773612,,-5.61160598,30.03021966,3.94994786,3.17573868,4.72958935,0.3725,1.0029484,12.10708182,4.67451086,,0.57601164,4.85677875,,0.93075688,Finance
BCC,"Boise Cascade, L.L.C.",17.54095144,5.81869217,26.74366744,17.33612376,21.61807121,38.49207601,19.70686191,13.80029371,51.27254757,19.99421296,21.5644,51.26172041,20.3754179,10.225666,25.96064743,3.39662844,0.09492785,-1.64925501,1037.83256177,65.20681005,11.03963406,1.47816349,2.70303234,1.96930815,3.424517,17.54502719,29.49020836,23.26927729,2.39098876,1.72050375,6.15917905,4.74920619,0.50042763,Distribution Services
BCO,Brinks Company (The),2.59827906,7.98295319,2.75367786,11.32310245,23.67103958,-0.57803468,6.52310594,9.52265461,114.40758294,69.96856844,3.569,114,62.16730038,3.82537758,14.35859666,0.95312725,3.01526928,13.4396494,,-4.12770074,6.55495535,2.08955224,3.02722674,2.41208571,1.79,1.86885084,29.00997698,2.97555792,1.55436863,7.03664544,28.95555461,9.04088608,0.67961495,Commercial Services
BCOV,Brightcove Inc.,3.92352689,-0.04026661,12.81775247,-3.03490137,62.68624886,66.34586466,-75.86958049,-3.45247574,47.42193174,-268.4910086,-0.2155,46.75601844,-267.03724291,-4.27234986,5.2409594,-1.88112664,-2.14542115,-2.81878666,,-91.89441283,0.41183273,2.46478873,3.95762131,3.68967395,0.016667,-11.17775525,-25.75731847,-21.35795568,0.64918741,1.17624684,,,0.60277049,Technology Services
BCOW,"1895 Bancorp of Wisconsin, Inc.",8.55188141,3.29760472,,,,,,-1.6888136,-40.49079755,-286.86131387,-0.0256,-40.72022161,-274.11764706,-0.7835248,0.6379845,0.32415557,-0.53273609,28.89866888,,,3.73233099,5.04,2.83227389,3.3406261,,-0.13241494,-0.92977072,-0.48468959,,0.47705699,,127.89056734,1.64491427,Finance
BCPC,Balchem Corporation,-0.5538832,17.93878274,5.71135711,15.32935264,29.76055809,46.10337522,14.70974279,15.70061484,32.51498715,10.58303587,3.2528,32.58476442,9.63851661,11.18120714,35.7627798,-0.58535148,-5.56397763,290.20195859,6.53316347,-28.2931784,9.36438169,0.92122113,2.05235445,1.73794152,0.97,6.16726159,10.42565713,7.17573832,1.8497456,4.16369109,39.58075445,37.29751914,4.18980977,Consumer Non-Durables
BCSF,"Bain Capital Specialty Finance, Inc.",22.34161521,21.81814449,49.61733164,26.03880595,77.14811741,2.09519609,-12.65000526,66.45376834,-0.3968254,-11.95775179,1.6338,-0.38927779,-11.95839976,44.43901432,0.82611457,2.64872026,5.79963365,-2.09748251,-21.88797845,109.5883875,48.11740865,1.16040956,2.01629491,1.82261768,0.540302,4.43114796,10.12418079,4.55136758,,0.85648028,8.45995659,7.71643931,3.48878255,Miscellaneous
BCX,BlackRock Resources,,120.45672954,,132.23303457,95.09993659,,-30.36632062,68.41399263,,-29.76307555,1.5712,,-30.39481383,68.29516337,7.57233169,,,-36.76191398,,-51.40581321,-4.18020127,0.34602076,1.44387464,0.96629843,,11.88280842,12.10634556,12.10634556,,0.77354597,7.05815465,15.48086146,6.43450858,Miscellaneous
BDC,Belden Inc,7.86177389,13.26338614,5.7958942,18.1491903,34.08763143,10.39735517,20.91087196,13.41830089,10.26190312,333.08726794,5.9255,8.80016458,325.20583259,10.26627815,-7.49052646,2.56118712,0.55489337,-19.21051366,,-2.69007527,6.76013865,2.96253267,3.00572902,2.72925708,1.762966,9.62124296,26.85275216,12.73483443,1.921659,2.63871968,10.35926029,12.75992211,1.13907679,Producer Manufacturing
BDJ,Blackrock Enhanced Equity Dividend Trust,,-28.72878298,,-29.98115606,92.42130811,,-122.30203366,-37.69537856,,-122.29845626,-0.39,,-122.34540823,-37.76979282,-14.91793367,,,,,,22.86844882,0.56737589,1.28047221,1.25488773,,9.3222445,9.49051129,9.49051129,,0.80759921,8.31174947,28.39037395,12.6559128,Miscellaneous
BDN,Brandywine Realty Trust,2.77243768,3.96060959,3.73047828,11.05620292,26.42066785,6.24228756,3.10707831,19.50385299,-68.26666667,349.49201742,0.3097,-68.31782946,349.67981126,10.54495159,0.73602593,-0.80470655,0.01911446,5.76847458,,5.18960465,33.47777119,3.42899346,4.57364312,3.84776852,-0.060941,-0.2632442,-0.66324579,-0.28057165,,0.40095831,,,1.27334136,Finance
BDSX,"Biodesix, Inc.",31.09540636,-29.89395663,46.66213691,-1.749965,55.09787501,38.91957862,-29.79800775,-132.17313933,29.27234927,1.43925945,-1.5545,28.58517806,-51.6416043,-171.27342196,22.08891283,-3.92360724,15.62861179,218.11825809,65.903607,-58.44931723,-126.32157437,4,11.14785128,8.38188829,-0.150767,-86.48104048,-19496.75516224,-237.56874304,0.85310007,5.64993032,,,2.8278222,Health Services
BE,Bloom Energy Corporation,9.41309854,23.34443558,4.06278855,-23.95760152,12.36635046,23.93275707,-232.43498906,-21.76520379,8.54997111,-70.98713352,-1.6213,7.69349002,-83.28802943,-25.13566142,12.81060009,24.07123405,41.73428443,-8.54629137,80.64339377,-179.24989366,-25.7309288,2.8343667,5.65965033,4.61987225,-0.039342,-11.24817037,-142.5522761,-16.81555187,1.50379821,6.86804068,,,1.78412646,Producer Manufacturing
BECN,"Beacon Roofing Supply, Inc.",44.53039312,26.91508582,48.65881173,29.95556112,24.63076978,165.02835539,38.92310122,8.54834692,693.07847082,41.78013949,5.5497,502.24215247,28.0863218,4.78783349,8.08353587,10.11671833,-6.15588833,18.45823994,177.72151899,2604.34782609,3.68933651,0.96715328,2.62885662,2.22984529,2.629077,5.57928499,15.85805132,7.85229062,0.99825013,2.32898208,13.67659288,5.37763992,0.52163219,Distribution Services
BEEM,Beam Global,36.85867896,144.34135092,9920,-71.56489414,-7.57899523,9.31889427,-187.24784529,-89.63855422,14.36950147,-167.47912739,-1.9863,7.85695641,-198.39120114,-89.48397363,23.06744079,62.83978332,3.38321405,-18.17309138,-398.39228296,-174.9609702,-86.3196181,2.14285714,5.89826706,5.9079523,-0.314286,-39.05848458,-49.17104188,-47.92319022,3.04167696,2.48678757,,,1.37417413,Producer Manufacturing
BELFA,Bel Fuse Inc.,-2.06969781,20.37538593,3.49023554,36.51503538,28.04092731,5.11731928,97.43098071,10.79049819,90.6911706,109.94428019,3.6925,90.60527038,112.27589541,8.05355279,9.49895086,-3.84786763,-31.17503803,-12.78470686,56.80740401,,4.80333459,19.45238095,2.4939836,3.62797652,1.0772,13.32415035,27.49747872,19.80118723,1.5526349,2.23506469,9.25674212,11.90986382,0.99355173,Electronic Technology
BEN,"Franklin Resources, Inc.",2.72510621,-3.71635902,3.92963541,-1.48657131,72.73503335,8.09707417,-7.66007905,23.73321626,17.32555054,-29.2233227,2.5297,17.33261339,-29.40975192,15.09530604,16.10450009,3.95005106,7.26338958,23.37260173,,62.15208532,22.80637569,1.98645598,2.35327221,1.7540486,0.587552,2.71344236,6.67977762,3.52703717,,0.98176999,14.09022744,10.65897461,1.4166362,Finance
BENF,Beneficient,,,,,-582.95454545,-6326.67508742,-53656.8604037,-45019.12878788,-12685.09174312,-1424.778157,-1.9408,-98375.65245583,-3534.47438225,-24806.81818182,1275.11858511,744.79129735,,,-1255.86055294,-13785,-18408.14393939,1.58064516,13.43851761,8.90389893,,-110.6927092,-320.40790385,-263.55215532,,0.06961536,,,582.95015791,Finance
BEPC,Brookfield Renewable Corporation,-15.47842402,12.20671221,-41.66666667,33.552015,37.71836951,-22.72727273,21.32536124,33.24510323,,58.87099858,4.154,,58.8794926,39.78295394,3.10103368,2.21040462,-1.11103147,1.4117986,-77.70879767,,11.56696665,1.50816925,4.53557031,3.07528083,-0.119793,1.53300378,14.3323184,3.81498205,0.38564338,1.4881736,13.38128739,11.36921713,2.3356243,Utilities
BERY,"Berry Global Group, Inc.",-1.79440389,4.65703971,-4.94505495,-4.29864253,14.59123836,-2.85171103,-5.14337733,8.72714729,-16.86848775,8.83002208,5.7681,-17.81609195,4.50204638,5.28458089,-5.63410802,-0.38524047,0.08138352,-2.46040442,-35.24229075,-3.09734513,6.04346326,1.90745549,2.67078163,2.07114523,2.14153,3.92414907,20.19704433,5.02143295,1.12258065,2.13114136,10.35283457,6.53011209,0.5109343,Producer Manufacturing
BETR,Better Home & Finance Holding Company,,,,,,-0.34304568,-5.63108661,,78.84615385,,0.2514,-549.54945098,,,1.29497089,7.68208032,0,99.13651185,-90.73065358,64.46387769,,4.87804878,7.54741136,6.93043043,,3.29074674,46.44075305,46.44075305,0.12605598,0.0552714,2.58201701,114.22221007,,Finance
BF.A,Brown Forman Inc,-0.47984645,7.04800817,3.0110935,3.53833193,58.63549618,6.25,-1.81132075,29.1269084,11.60362033,-6.54318156,1.6297,11.5942029,-6.56324582,18.67843511,22.03044092,3.97325447,3.36021505,27.90102389,-106.74846626,-42.73182957,10.90171756,1.23822811,2.1475463,1.62070887,0.509539,10.47443007,24.89829129,14.12742382,1.29051988,8.42176282,36.06104377,90.14245706,6.51170724,Consumer Non-Durables
BFAM,Bright Horizons Family Solutions Inc.,8.96124681,15.1073288,24.08621591,8.24291432,18.51048782,66.94041824,-9.38337928,4.26387302,152.88667142,18.60043197,1.3728,153.74166461,14.45961741,3.97419038,12.32011565,0.47338603,-2.01450809,10.2278028,91.60066694,-27.08017687,5.83596925,1.33892345,2.89914067,2.5864856,0.814953,1.763019,5.71062354,2.27636985,0.44345974,3.94162613,65.97593583,27.08810619,1.92514504,Commercial Services
BFC,Bank First Corporation,4.84940133,9.52380952,,,,,,42.23513131,5.29416096,-5.7205329,5.5623,5.35155138,-0.46348657,35.09221832,24.63172148,-0.11123952,-6.97451925,82.08699222,,17.3269111,27.99543404,10.28571429,2.56183493,5.49818725,1.45,1.35173796,10.27456272,9.38115418,,1.51681378,14.38118251,,4.40114974,Finance
BFH,"Bread Financial Holdings, Inc.",-9.39702428,18.44049248,,,,,,6.93000693,-89.49217116,-72.15980025,4.46,-89.45054945,-72.15980025,5.17440517,16.14337568,-1.64314975,-3.80835381,7.30967146,-12.91989664,22.0013708,41.11804112,6.63976522,4.00962518,3.87196325,0.281,2.39060341,20.71442826,6.05389012,,0.62975344,2.84821793,0.79702079,0.30117836,Finance
BFI,BurgerFi International Inc,-5.02777413,159.51471677,158.48946136,765.90361446,4.02137422,,37.79305681,-12.67737243,37.90883338,35.22198614,-4.6646,34.42246749,14.86657777,-57.87376902,-12.88528543,-1.08619908,-0.44895898,97.38890367,66.91816431,98.07522612,-0.19527753,2.91262136,5.69464218,3.1747576,-0.17,-15.52594149,-31.67435261,-18.90671782,0.43855352,0.29039115,,,0.14432425,Consumer Services
BFK,BlackRock Municipal Income Trust,,-140.85891481,,-165.39395944,,,,,,93.74074074,-0.1183,,93.81194335,,-14.10600519,,,-30.72089818,,-19.03032683,,1.11111111,1.12690041,1.0164853,,,,,,0.73925169,,13.34823246,,Miscellaneous
BFRG,"Bullfrog AI Holdings, Inc.",,,0,,-5396.94,-29.0971417,-342.01238836,-24558.01,10.73384447,-343.97299904,-0.4604,-11.68204522,-378.37071555,-28024.87,702.56640703,-3.06549548,-32.79421623,169.26986683,47.98800681,-140.48901674,-9196.3,4.35032924,6.9476837,4.99982932,,-135.34660121,-283.64804859,-283.64804859,5.2862785,-5.72907542,,,1742.54132712,Technology Services
BFS,"Saul Centers, Inc.",1.31050149,2.98989679,1.6101108,3.23403857,53.82264863,0.19276644,1.92439642,44.74757092,-3.25476992,3.49895031,1.6269,-2.51814546,3.73018661,20.42299367,4.95436983,2.07114007,3.42746051,7.09296507,-9.70690897,2.33990252,49.29406116,1.79464548,2.34136517,1.61398342,,2.73648887,12.59808522,3.12212097,,3.81721503,20.94288859,6.67569452,3.29776107,Finance
BFST,"Business First Bancshares, Inc.",7.21338015,30.43975153,,,,,,27.48174052,33.88048691,-8.2360391,2.3186,31.37437604,4.06437011,20.4895126,26.74240444,2.61794114,-6.76146056,186.1813625,22.88261516,17.76947705,23.3373868,1.13944655,2.60217163,2.7941882,0.606667,1.11023483,12.71584162,8.57548323,,0.91790366,7.29448695,6.09964364,1.4058005,Finance
BFZ,BlackRock California Municipal Income Trust,,-148.64096127,,-190.52986081,,,,,,,0.0162,,,,-12.89607534,,,-23.79780722,,-23.07330595,,1.01112235,1.01102779,1.09354929,,0.07571775,0.12059381,0.07593194,,0.76005801,618.74375,13.47083966,,Miscellaneous
BG,Bunge Limited Bunge Limited,-1.83989039,13.65173288,48.8700565,-20.75176194,6.02156936,61.92560175,-28.22242904,3.98809967,-1.5274532,-22.91064803,10.5136,-1.58227848,-22.52165544,2.39494236,3.19492842,-5.15676872,-11.63493503,-17.55131965,-214.09395973,-100.21800062,-9.56340647,5.79738059,2.47765815,2.70489251,2.904572,7.41563306,20.40710623,14.19257231,0.98202871,1.75065942,8.32354577,,0.25697615,Process Industries
BGB,Blackstone Strategic Credit 2027 Term Fund,,-76.31659014,,-94.00593064,20.13310721,,-208.4564434,-451.16917549,,-239.42642957,-1.5995,,-239.4280214,-523.40387685,-11.22314234,,,-14.86932493,,-7.21208764,257.92398345,0.85308057,1.39880528,1.48327307,,4.1987472,6.93287105,6.41407352,,0.876114,12.25223137,17.00797175,31.26557469,Miscellaneous
BGC,"BGC Group, Inc.",22.06345457,-10.78526576,23.66781972,-11.15373686,91.13883768,95.2130945,,7.87424175,760.71428571,-60.55245189,0.1271,756.40794224,-60.71834654,2.71486757,-7.99466573,45.83132654,5.63135572,-1.00700054,-85.00520969,-52.86352518,9.09669013,2.61324042,3.49849707,2.64475175,0.18,0.88521066,5.9428451,2.1705086,,3.2447526,54.37209302,13.99708761,1.609486,Finance
BGFV,Big 5 Sporting Goods Corporation,-0.60994314,-14.31219982,-4.31305227,-21.34765126,34.65975181,-1.27211381,-44.92369309,3.36652142,-247.72727273,-73.9869396,1.1831,-246.11398964,-74.47502588,2.62511326,-5.99513601,-0.88349126,0.18971178,1.54094642,-100.10456856,-83.02932388,2.94383539,2.35457064,3.74429545,3.59348894,0.16,1.08250593,3.02857251,1.6352652,0.16924641,0.60127849,19.95890411,2.38307083,0.16718587,Retail Trade
BGH,Barings Global Short Duration High Yield Fund,,-9.49743667,,-8.5898309,86.52383758,,-184.76830688,-139.26264292,,-195.32433856,-2.3527,,-195.32242922,-153.17526727,-20.08939686,,,-18.11320755,,-20.40435938,97.15088262,0.75125209,1.06132012,0.9827501,,7.10620039,9.73284777,7.24560131,,0.84208799,8.45303478,6.68013788,10.23758183,Miscellaneous
BGR,BlackRock Energy and Resources Trust,,,,,92.49877835,,28.17093096,224.03661073,,31.87245768,4.02,,28.23470523,224.00916955,27.05360258,,,,,-40.6667701,-13.02952918,1.02462944,1.38555831,1.1779745,,13.76906932,13.91716291,13.91716291,,0.88278029,6.82709059,16.16625521,6.80912165,Miscellaneous
BGRN,iShares USD Green Bond ETF,,,,,,,,,,,,,,,,,,,,,,0.13515066,0.38992741,0.32929671,,,,,,,,,,Miscellaneous
BGS,"B&G Foods, Inc.",-8.240689,5.19077317,50.82558775,-11.62470491,17.77471105,62.11516766,-15.643983,9.52177531,206.30252101,-115.75248878,-0.1614,209.01903367,-116.87870196,-0.52565881,0.34122624,-0.89904097,-1.69033122,5.24221825,-14.42287177,-132.45322783,-0.75464632,3.36084906,4.94268494,3.10402866,0.228571,-0.55827752,-2.35964361,-0.66028112,1.03760257,0.71819569,,6.4570495,0.29520912,Consumer Non-Durables
BGSF,"BGSF, Inc.",7.28132137,24.84849286,10.41674991,28.80747863,33.34012551,95.68868981,28.14563875,5.52337244,,-45.81764489,0.7339,,-45.52719101,3.77358288,31.03352594,6.14204013,3.62379375,62.5221006,,-470.06547094,-4.29010173,4.63741533,3.01956249,3.30055772,0.3,-4.89474451,-8.77181275,-5.91742899,2.42095537,0.96781714,11.2244822,33.83319079,0.31250267,Commercial Services
BGT,BlackRock Floating Rate Income Trust,,-14.07167886,,-15.22769558,84.25485319,,-115.31538209,-14.72357501,,-132.55756982,-0.2658,,-132.56290027,-29.22311554,-19.31880589,,,-36.33518082,,23.32471695,85.15953745,0.61837456,1.34868153,1.36383334,,9.52120406,13.46938432,9.67222195,,0.91662717,6.80406213,10.61402004,9.11807574,Miscellaneous
BGX,Blackstone Long Short Credit Income Fund,,-78.77643273,,-91.0974407,35.71966037,,-204.56893075,-479.73394852,,-233.32310289,-1.7376,,-236.47484243,-560.57534537,-11.21483019,,,-13.51700154,,-2.54958847,296.31373024,0.90958904,1.4373861,1.13908878,,4.36956595,7.48758691,6.67816103,,0.89452148,11.30228725,9.76750736,23.45608329,Miscellaneous
BGY,Blackrock Enhanced International Dividend Trust,,,,,80.73906824,,-252.90916225,-208.90195342,,-254.41561533,-0.6487,,-252.21662607,-209.18588164,-12.48726734,,,,,1577.94387381,68.90388036,0.63291139,1.14597433,0.80953521,,15.44013864,15.66741779,15.66741779,,0.82235134,5.04460493,15.30227783,11.53263178,Miscellaneous
BHAC,Crixus BH3 Acquisition Company,,,,,,58.19727971,-277.59614358,,2961.64383562,-35.66967384,0.2781,2954.27544697,-38.31454868,,-78.05273573,0.97333516,-79.4060718,-96.65147665,27.49168397,-37.99161474,,0.28790787,2.62516481,0.14395393,,3.44168745,3.69891745,3.69891745,0.24038893,2.74905023,31.87519119,,,Finance
BHE,"Benchmark Electronics, Inc.",-1.84620966,27.97883581,7.02974899,24.47610981,8.6043839,13.90219012,33.51766166,3.40002585,45.07904131,92.79370206,1.9102,45.89378886,90.74363992,2.3638661,16.98904343,1.11299726,3.95977671,80.57387146,-1.63965561,-418.78024715,-7.65068178,1.69565217,2.23124217,1.94605712,0.5725,2.9495502,6.58846926,4.54640298,1.40425459,0.79343871,12.16450444,,0.28668458,Electronic Technology
BHF,"Brighthouse Financial, Inc.",-79.51713396,18.63623635,,,,,,-0.22424171,61.24757595,42.30000425,-1.3567,64.92985972,,0.05901098,-13.03377753,0.63226605,-0.03167564,-0.03167564,74.4,-254.28954424,-13.58432668,1.91527715,2.59998094,2.44967861,3.922976,-0.99835785,-30.3616373,-21.40955584,,0.51428598,,,0.86185037,Finance
BHG,"Bright Health Group, Inc.",-60.60216225,59.41687987,,,,,,-19.76231639,33.68727826,-26.0270048,-190.0336,35.52862392,-22.8450233,-30.41541772,29.35273728,-9.38225105,0,70.53871562,82.24423598,300.84809759,8.58272907,3.15363427,7.66590041,7.06019797,-3.435,-13.7050261,-69.12182487,-69.12182487,,-0.27961245,,,0.01749651,Health Services
BHIL,"Benson Hill, Inc.",-19.01695595,319.19071967,-68.83335083,,0.92515601,16.30178992,-6.84838975,-32.79018343,-1757.66871166,31.37425207,-0.7111,-1761.19842829,-1.31329853,-26.15198579,-6.056275,-12.61110146,2.34464925,15.17195662,68.13712134,26.37228625,-28.82279341,3.84615385,11.60630548,11.04704912,-0.176667,-24.24966441,-56.65523456,-30.39137238,3.02936668,0.27711755,,,0.10318049,Commercial Services
BHK,Blackrock Core Bond Trust,,-116.83368318,,-128.99314183,,,-284.64393701,,,-293.00225734,-3.762,,-293.27728343,,-13.43166314,,,30.37609015,,-56.0534955,,0.45059897,1.49213286,0.88098301,,-0.18402936,-0.31539672,-0.31539672,,0.83669711,,19.05390975,,Miscellaneous
BHLB,"Berkshire Hills Bancorp, Inc.",1.73986819,8.76812878,,,,,,27.01268458,-17.89819376,-15.83563017,2.0154,-18.08809354,-22.02100047,20.36686909,0.91721634,0.41051019,7.76805061,6.90044223,,18.83257217,25.65750521,3.6036036,2.98382591,4.99593529,0.478333,0.86582157,10.72555505,6.75500565,,0.90390563,8.4101233,,1.37156412,Finance
BHR,Braemar Hotels & Resorts Inc.,-13.28094157,56.61268367,-39.26534478,257.95823666,17.28085307,-33.41248129,97.37589412,10.19721171,-517.22689076,79.59291568,-0.1544,-111.5130348,,2.65253851,27.57041418,-6.14279513,-10.5932919,13.06785342,-90.54898649,65.30973934,9.05471299,2.20588235,3.72072799,3.05160674,-0.344006,0.13412618,0.3900268,0.18639258,,0.47397809,,6.91046274,0.24896019,Finance
BHRB,Burke & Herbert Financial Services Corp.,8.17803001,10.97475248,,,,,,36.45452533,-19.91821265,21.08723343,5.8938,-19.80329612,21.7005392,33.59027391,-1.51446417,-2.77730412,-22.24845782,24.77124137,20.38372093,-34.05568096,23.41008479,1.02912196,2.15869174,1.83592336,,,,,,1.14428774,,,,Finance
BIB,ProShares Ultra Nasdaq Biotechnology,,,,,,,,,,,,,,,,,,,,,,0.77916679,2.29209577,1.46117819,,,,,,,,,,Miscellaneous
BIG,"Big Lots, Inc.",1.40479914,-11.09279854,-4.01391453,-21.99180726,32.16053752,78.6811597,-63.80375685,-3.49832645,-20.58409373,-236.98193212,-7.301,-21.23713441,-218.52310185,-3.85324292,-6.01748856,-7.60161685,-2.14571595,13.986206,,-1021.47278354,-5.55378069,6.47482014,9.83038983,8.74142125,-4.659088,-15.8475162,-95.48913897,-22.99760198,0.17398292,0.16035531,,,0.02463115,Retail Trade
BIGC,"BigCommerce Holdings, Inc. - Series 1",5.13678108,26.93593505,4.54493286,19.46324486,71.09020873,14.67703128,-86.25814639,-35.12281645,14.57774799,-76.76225717,-1.9108,13.81103074,-82.47844856,-50.1367016,-14.6552407,1.29987476,0.23809524,0.48994423,,-116.84478488,-33.8808564,5.15695067,4.42821165,4.62747937,-0.039321,-20.9742836,-186.70765601,-25.87547265,3.97939958,14.47421679,,,2.28963092,Technology Services
BIGT,Roundhill BIG Tech ETF,,,,,,,,,,,,,,,,,,,,,,2.95547381,1.89370387,2.0676816,,,,,,,,,,Miscellaneous
BIGZ,BlackRock Innovation and Growth Term Trust,,,,,,,,,,,,,,,,,,,,,,1.26984127,2.45255528,2.46954029,,,,,,,,,,Miscellaneous
BILL,"BILL Holdings, Inc.",8.59569628,64.88093476,9.31780286,94.91720197,75.79700095,48.53260084,13.64260374,-27.94349947,48.95583704,34.18033298,-2.1111,49.03012396,31.44861059,-21.13668056,4.10534715,2.71971141,-0.0766549,3.04422328,204.02970132,,14.79166116,3.96739952,5.06883701,5.66925356,0.498375,-2.36845733,-5.50391818,-3.82840498,1.77590267,2.34941157,,61.23571252,9.0577791,Technology Services
