Ticker,Description,Revenue (Quarterly QoQ Growth),Revenue (Annual YoY Growth),Gross Profit (Quarterly QoQ Growth),Gross Profit (Annual YoY Growth),Gross Margin (FY),EBITDA (Quarterly QoQ Growth),EBITDA (Annual YoY Growth),Operating Margin (FY),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),Net Income (Quarterly QoQ Growth),Net Income (Annual YoY Growth),Net Margin (FY),Total Assets (Annual YoY Growth),Total Assets (Quarterly QoQ Growth),Total Debt (Quarterly QoQ Growth),Total Debt (Annual YoY Growth),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Volatility,Volatility Month,Volatility Week,EPS Forecast (MRQ),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Quick Ratio (MRQ),Price to Book (FY),Price to Earnings Ratio (TTM),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Industry
RRR,"Red Rock Resorts, Inc.",-4.03702645,2.83620918,-7.59425659,4.30621219,56.90052687,-9.71971764,0.51620448,35.68127151,-12.43127263,18.12746201,3.3586,-11.55654042,-15.04775687,12.3487636,6.54124897,4.84350038,5.14495516,4.89365546,-188.38074693,-103.51514104,-1.14936657,2.36686391,2.84209505,2.79237303,0.413434,6.67519395,396.69351718,7.37636442,0.6131645,51.60785976,10.17954682,,2.38191637,Hotels/Resorts/Cruise lines
FIVN,"Five9, Inc.",2.03397745,27.76533774,4.42544699,21.68489948,51.6569386,,2.11911955,-9.2985006,20.63284519,-72.44585987,-1.3537,20.21799765,-78.58490566,-12.15259499,4.3206627,9.08446258,0.17543306,-4.23409444,-35.53909044,,4.69836142,2.52371577,3.22499785,2.83517049,0.434451,-6.65437547,-24.3987148,-7.5835802,4.9716779,12.88848242,,47.90867167,4.74946723,Packaged Software
WU,Western Union Company (The),-6.16280065,-12.5726133,-14.26210153,-17.53453245,37.13058458,-10.91854419,-23.28225408,20.19284548,-2.79258154,18.97391657,2.3445,-2.95119183,13.00570861,20.3718204,-3.70827903,-6.75943163,-17.91325986,-13.49255776,104.08830744,-45.44462088,12.29781427,4.13669065,2.66861577,5.71637057,0.367968,8.90157597,131.07977932,26.18156376,,8.70431894,5.62657908,7.58101852,0.95110243,Finance/Rental/Leasing
SWX,"Southwest Gas Holdings, Inc.",-19.31380449,34.76633706,-53.8821377,16.56404899,10.57276307,-38.39892898,21.72516973,8.69004472,-40,-191.52057139,-3.1009,-37.10004138,-201.2506288,-4.09858127,3.37914857,1.1917607,5.02175444,-4.82650695,94.64440086,25.2021124,-9.1121004,1.9294657,1.98838218,1.99904796,0.024323,-1.75367543,-6.48957002,-2.62855457,1.29564463,1.24528,,,0.74773153,Gas Distributors
DOCS,"Doximity, Inc.",-2.25023881,21.9777149,-2.0279785,20.34527145,87.23547436,-9.31188512,15.40151167,30.03589053,-7.21220527,-24.14980628,0.5286,-7.37576627,-15.33803102,26.92219581,15.08053887,0.84707384,-0.02558035,1335.90449954,11.05876717,47.17401016,42.4532039,2.31102552,3.06606195,3.62225138,0.165877,10.7819673,12.55614904,12.39457038,7.43007973,4.17344173,37.21138357,23.12534938,10.10538418,Packaged Software
WEN,Wendy's Company (The),6.19469863,10.46427039,11.42173314,2.13596268,27.91446453,14.30797935,0.76852961,15.74656228,51.24190065,-7.9731243,0.8218,49.75013184,-11.48848257,8.46430813,6.85526987,-1.00360057,-0.41776192,11.03101357,73.32760525,-34.88879263,8.32066733,1.82576943,2.21673736,1.73563783,0.253284,3.51944287,46.99635617,4.18029126,2.46433765,8.83117359,21.57629961,18.81247723,1.9030348,Restaurants
BMI,"Badger Meter, Inc.",5.87690068,11.94977019,4.73687243,7.0496973,38.8936432,5.71012662,6.52155557,15.4349256,15.35742341,9.07338698,2.2636,15.45369671,9.21752841,11.75738373,13.60711204,4.62721387,-15.10782347,9.95628946,41.35289729,-5.20528949,13.53683377,1.63289109,2.60562577,2.36410498,0.820541,13.5138,18.65864248,18.39129957,2.13666506,9.10263439,47.38565471,44.65997418,6.06154814,Industrial Machinery
ACLS,"Axcelis Technologies, Inc.",7.85371231,38.88271631,15.07801459,38.45279118,43.67292103,22.7867859,62.12765033,23.08276757,29.51277398,89.59983326,5.4582,29.10455584,85.58438925,19.89993457,34.49631495,3.87951392,38.01256201,3.97577346,-7.93960209,40.62005202,21.62374266,12.53872493,4.32934913,5.65152061,1.772129,21.36601129,31.03780418,28.43057907,2.6174354,6.02494561,19.76952212,17.31263711,3.97859566,Industrial Machinery
IPAR,"Inter Parfums, Inc.",18.99988359,23.55124864,,24.69375222,63.90466874,,31.99761976,18.59397618,,37.69166333,3.7806,,38.35558454,11.12940377,14.33211213,,,13.923074,,,7.4903396,3.10221934,3.14283597,2.98452201,0.454725,,,,,6.51959273,,,,Household/Personal Care
TMHC,Taylor Morrison Home Corporation,-18.68512698,9.64706619,-21.60701242,35.34093189,25.34695487,-27.90010916,61.27921228,17.61907141,-27.08973208,74.9068371,9.0586,-27.24230825,58.78713655,12.80012917,-2.94522878,-3.56473336,-16.28765132,-23.96086156,-132.54999525,210.42435758,14.61979495,3.08310992,2.75660575,2.61436207,1.790533,10.23660783,18.26548556,12.06933316,0.88345745,0.87136478,4.72528584,3.52122867,0.52380098,Homebuilding
DXC,DXC Technology Company,-4.03787246,-11.28189364,-19.19831224,-10.73033708,11.01178101,-13.74207188,-16.32034632,2.12058212,,-188.16734201,-2.4805,,-179.1086351,-3.93624394,-21.3218134,-3.48374882,2.25535881,-13.01880674,-80,-7.93905373,7.95564796,1.61621344,2.80096854,2.38160622,0.681904,-3.73600471,-15.84405848,-7.4117372,1.1358513,1.19949945,,3.50008906,0.29470014,Data Processing Services
VMI,"Valmont Industries, Inc.",0.38220542,24.09415763,-4.02291674,31.85854734,26.03845579,-7.14454168,48.77026528,10.09058167,-155.58300278,27.71698528,11.6248,-154.85588972,28.23339979,5.77326966,3.18361105,-3.58591641,2.2516906,-7.04544087,-15.05473475,,5.36164778,2.70298863,3.32823896,4.73614246,3.326667,4.3675298,10.10730136,5.85601824,1.53715936,2.56928941,26.43175313,16.88805526,0.92894404,Metal Fabrication
POR,Portland General Electric Co,12.77955272,7.75825118,-104.3956044,-80.63909774,4.09705648,-107.81609195,-94.9339207,-15.67223548,16.37046308,-4.52541875,2.5992,20.51282051,-4.50819672,9.26809865,10.15905593,2.24686596,4.03758253,10.48834628,-45.2991453,11.53846154,-3.65950676,2.51972512,2.44486037,2.79735534,0.887299,2.06336789,6.96944674,3.07714744,0.96698113,1.27033614,17.7731829,,1.48059727,Electric Utilities
ALK,"Alaska Air Group, Inc.",0.03523608,56.18523316,-13.68159204,366.96428571,16.26580966,-26.60550459,1844,5.77441426,-41.98538891,-87.97241745,0.4535,-42.08333333,-87.86610879,0.60128551,2.55279337,2.26583047,6.20174987,-7.48898678,-186,-134.28184282,-2.62284885,1.29620739,2.93407631,2.54574954,0.316564,1.74434267,6.54122995,3.56479251,0.69412692,1.04941438,15.70628251,,0.39185696,Airlines
MSGS,Madison Square Garden Sports Corp.,-66.83945405,8.04683486,-68.03077289,6.11595323,37.75538145,-113.70972624,-2.6020061,9.59764358,-117.72326351,-9.74177844,1.891,-117.67311327,-6.52832919,5.38544837,0.24763504,2.97999692,-1.57455154,12.8760498,-54.7101493,-13.19425319,17.04800399,1.1219012,1.9922159,1.84640964,-1.469951,3.40847337,,6.47294205,0.28449574,-11.74811797,87.15832632,26.26030068,4.47685711,Movies/Entertainment
NJR,NewJersey Resources Corporation,-60.51829484,37.05187901,-103.65341076,31.89844741,13.6238964,-85.38468633,26.81596311,13.6238964,-98.61959119,133.37701695,2.8493,-98.61039303,133.20213759,9.43274909,9.42173729,0.26122383,1.7054408,13.39385134,-140.34392763,12.49747802,-6.24981987,1.53503342,2.13647207,1.82772293,0.328045,4.52478219,14.99615428,6.07427776,0.50003289,2.14696615,13.95833333,,1.67771626,Gas Distributors
HGV,Hilton Grand Vacations Inc.,7.81584582,64.23982869,15.06849315,41.4266118,26.88396349,12.12121212,52.88461538,18.5136897,11.53966271,68.4836301,2.9333,9.5890411,100,9.17861799,-0.04995005,-3.85704176,-5.23890371,-11.11367837,804.76190476,359.33333333,17.96610169,1.9500558,2.64798053,2.22545335,0.965146,4.67972732,18.22094692,6.360601,2.32166124,1.89830154,11.00916026,10.34632391,0.99400346,Real Estate Development
POWI,"Power Integrations, Inc.",15.92330922,-7.41372176,16.47422948,1.88902598,56.31156529,43.34578337,3.69084693,27.70718342,114.8241206,9.42874234,2.927,115.17090909,3.91574875,26.23883109,-17.19006749,0.94573088,,-23.59688293,-75.58985843,-4.06544805,27.04987268,1.7589766,2.46111837,2.06151738,0.473333,10.84196754,12.2376662,12.2376662,6.19025286,5.19177161,43.83278146,50.75494317,7.71519566,Semiconductors
ASAN,"Asana, Inc.",6.59007552,44.59791194,6.29452473,44.6671968,89.76466159,-14.67527428,-54.20832795,-72.83575653,-14.82394366,-24.70940903,-2.0385,-16.18077699,-41.41817703,-74.5173717,35.06587368,-2.83250719,-1.67672934,6.23300614,,-32.1815911,-30.55762666,3.01171221,5.31793674,5.39485231,-0.106585,-41.20319087,-154.23689062,-70.62051458,1.8351827,10.79352869,,,6.4848778,Packaged Software
RDN,Radian Group Inc.,-6.50537634,-10.405308,,,,,,88.35643129,-7.04715148,37.88603465,4.3532,-7.39745304,23.68401338,62.39336338,-9.43463819,-0.15674082,3.49196603,0.29325041,-40.04571755,-31.93415744,31.12605251,1.3612251,2.09743495,1.63762526,0.804286,9.22650115,16.40263063,11.90179275,,1.00340734,6.10791297,10.58112908,3.32112962,Specialty Insurance
PECO,"Phillips Edison & Company, Inc.",0.36847681,9.42386745,-1.11594289,20.28584757,30.81527566,1.00297678,13.86145988,22.63567288,-12.96033994,222.83950617,0.4184,-13.04530959,219.57542491,8.36960456,1.42915647,-0.95892677,-0.90859705,0.45072258,12.46106708,-0.19171136,33.00280759,2.25930301,2.24379535,2.26121313,0.111728,1.18245504,2.519974,1.31690145,,1.77797935,71.71525137,26.07266849,7.50582714,Real Estate Investment Trusts
FELE,"Franklin Electric Co., Inc.",-5.40249938,22.97695661,-1.18208201,20.02225351,33.83232756,-11.94029851,28.99989296,12.86674094,-3.03197789,22.01259794,3.9709,-3.03367003,22.01359833,9.13201524,7.55704958,-4.31400475,-41.85827236,11.85565922,228.37243897,-25.67910547,4.62800269,1.06888361,2.12306805,2.22532502,0.846,11.26075232,17.56455497,15.85781978,1.08550256,3.65007866,20.43940605,13.87478613,1.90114979,Industrial Machinery
PWSC,"PowerSchool Holdings, Inc.",9.05778469,12.90462909,17.17513685,17.09934804,47.33154374,24.55973483,8.98443983,2.48793768,73.44173442,36.82732803,-0.135,73.04479879,38.44354289,-3.29595058,4.14324362,-0.80086418,0.92864413,1.14885149,44.85865227,4.4876541,23.04771177,1.70630817,3.22129043,2.43708691,0.20322,-0.55132213,-1.51903322,-0.96002681,0.44545877,2.47190667,,23.50041649,4.80129039,Packaged Software
DNB,"Dun & Bradstreet Holdings, Inc.",2.64618801,2.72441818,3.95180723,2.11817168,41.17594174,5.9347181,-0.39394312,9.97482694,42.5477707,96.77033493,-0.0054,42.43323442,96.79218968,-0.10338937,-5.25447125,-0.38803435,1.50109769,-4.7960942,-62.69430052,25.65884044,23.57727232,3.56536503,2.74840329,3.71138197,0.262675,-0.23518493,-0.63523715,-0.30975449,0.70808537,1.10258594,,7.22621125,1.69686006,Packaged Software
HP,"Helmerich & Payne, Inc.",-5.88464708,68.96422686,-10.05929909,,11.19248508,-7.24442356,488.12092341,1.04509885,-40.28637771,,0.0511,-41.89848149,,0.24497995,-13.47870935,-0.57074035,0.41677875,-45.87753759,247.1863893,-131.27716791,-0.82474317,2.38461538,3.26279279,2.46486019,0.719825,9.13629319,14.54792346,12.12487372,2.0566026,1.48604364,10.24893651,9.98930499,1.39356246,Contract Drilling
RH,RH,8.29547515,-4.47861297,9.35936354,-2.34050569,50.46641435,34.06276561,-15.58928699,20.77930035,90.85701322,-10.06769031,19.9022,82.56624493,-23.22343024,14.72344761,-4.17258825,-20.80891683,-0.08463293,9.16194371,117.34604552,-51.74532388,6.40708741,3.11933607,3.81553086,3.97774796,0.952296,6.45189231,69.26069457,7.91224188,0.65332326,5.9076256,16.02716546,17.9089214,1.50223659,Specialty Stores
GME,GameStop Corporation,-5.92514752,-1.38918928,6.47406892,2.95087113,22.13186665,91.05145414,12.09103841,-5.21156701,94.45114596,21.60700685,-1.0293,94.45544554,17.88617886,-5.28242678,-11.01637386,-8.68021627,-2.35203689,-4.99229584,-6.61896243,,0.88237279,5.40111199,4.4564092,4.27512183,-0.083333,-3.56225014,-7.64545907,-5.80316907,1.23977973,2.90479372,,14.78848788,0.66111564,Electronics/Appliance Stores
ASH,Ashland Inc.,-9.45273632,13.26385599,-22.22222222,15.34482759,27.97992472,-4.08163265,33.33333333,13.8854036,-41.84092832,-167.63957655,-2.4727,-43.95604396,-160.98654709,7.57005437,-6.03448276,-2.49070031,0.13736264,-34.23680456,342.85714286,-77.83933518,3.34588038,2.21909359,1.98887067,1.60438649,0.906777,3.79390724,7.35775526,5.10049708,1.88425926,1.2518944,,20.28948718,1.71646421,Food: Specialty/Candy
ABG,Asbury Automotive Group Inc,-2.00406156,56.90354453,-5.53002011,63.05972155,19.65184605,-8.85668277,64.85837734,8.28792993,-12.60104358,68.08733143,44.5223,-13.84928717,87.32156273,6.46099626,-1.78879706,1.09112284,-0.32014052,-19.12654565,-231.40096618,-35.63102443,3.72059576,2.71160806,3.3718524,3.96915937,7.539586,11.20257851,30.55979903,14.14463605,0.81729512,1.37557876,4.42275172,31.21350977,0.26077443,Specialty Stores
SUM,"Summit Materials, Inc.",67.47131294,0.118398,497.43244574,1.12684814,18.60687695,417.86847295,-3.65222829,10.72226492,,79.02713855,2.2561,,78.82628923,11.28051889,0.39081178,4.28350107,-0.14638541,-6.87732833,,-88.41924147,0.71978618,1.86325596,2.92780028,2.70019937,0.749214,3.89480434,8.47981059,4.78362792,1.90219926,1.89521476,22.51143159,39.68463643,1.54707731,Construction Materials
EEFT,"Euronet Worldwide, Inc.",6.91087211,12.12835631,21.72814553,41.28445393,19.96319454,27.83109405,45.42332117,11.47272148,25.62480811,233.65624763,4.4086,22.29965157,233.25038528,7.01745088,13.89794776,-1.11281364,-2.42687913,11.11275482,,104.8653016,19.17483367,2.88662487,2.83119764,3.10576275,1.756946,5.61720884,25.86212061,11.10408257,,3.06476355,14.27505967,,1.09582574,Data Processing Services
ESMT,"EngageSmart, Inc.",6.75886557,40.52154614,8.03885164,46.74115088,73.24986839,28.58076564,95.53754787,5.41524085,4.9382716,,0.1217,5.18913676,,6.77579626,11.1300358,1.38135114,-2.14948065,,116.96960201,143.93196118,15.0523164,0.48651039,2.57698824,0.5715049,0.063608,2.29535805,2.51086811,2.4279634,7.14170367,4.66487582,190.64080944,76.14274338,11.12182024,Packaged Software
HCP,"HashiCorp, Inc.",3.81423799,48.35878779,2.44345519,51.10854073,80.15986921,-20.7164015,-1.90026509,-62.46981964,-23.36080258,7.42135995,-1.4745,-24.51650456,5.45947101,-57.6390713,0.28731119,0.45814284,-5.66616664,-16.86992962,-5022.58064516,-48.79559313,-19.63903347,2.58799172,3.66810146,3.93837175,-0.04364,-15.25608036,-19.94830946,-19.75137974,3.8560301,3.0748524,,,6.92867276,Packaged Software
PYCR,"Paycor HCM, Inc.",-13.27640232,28.71651913,-23.80151294,54.8452119,50.03727212,-55.25240974,228.11772084,-18.87814551,-299.75961538,23.59307359,-0.5295,-300,22.08579214,-16.86563221,-20.81072886,-7.35775236,-4.59023735,2236.0745614,-12.40538882,92.59557344,7.79349077,2.15456674,3.2567905,3.45644603,0.040492,-3.2421684,-7.28693351,-7.23877433,1.02140568,2.95915397,,87.49389652,6.81882875,Packaged Software
ESAB,ESAB Corporation,5.3248538,6.81042702,6.68340144,6.79082227,32.77179697,15.38966043,7.49392126,14.17809276,105.30906333,-5.02259786,3.7196,105.53866408,-4.83305687,8.74558508,8.4579844,0.35589722,-4.56634624,1102.32690125,75.78233085,-19.07386836,6.71356633,1.71656687,2.94442263,2.72022765,0.955087,5.63175608,15.44444816,8.07808127,1.00956221,2.7897479,17.95679826,16.64044367,1.41176918,Industrial Machinery
AZEK,The AZEK Company Inc.,2.61085752,14.98014375,22.21164246,5.31912984,30.29634416,37.28630556,5.37001238,10.49597739,114.49814126,-18.12983518,0.4868,114.31205064,-19.2431562,5.54926061,9.170832,-1.05336543,-0.40039851,33.15212158,302.55926792,-316.77050062,-5.0564848,1.62957075,3.22596407,2.58839276,0.292769,0.85935221,1.41345626,0.96760461,2.0848754,2.63821894,185.92483419,20.63926821,2.96352403,Building Products
ETRN,Equitrans Midstream Corporation,-15.37664381,3.09102933,-24.77144909,4.51718791,63.78699419,-28.28058886,4.65581485,54.32484844,-39.75062344,77.71822358,-0.7566,-33.86735115,80.92235554,-19.83742185,-4.01505202,3.15296507,-0.26844719,0.53853219,35.66809767,-46.58518617,34.55091412,3.11778291,3.02150941,3.31793117,0.058419,-2.36975126,-13.30773493,-2.91665288,0.90008856,4.09378752,,8.47813849,2.74024807,Oil & Gas Pipelines
EXPO,"Exponent, Inc.",-4.91010619,10.08516543,9.41882121,32.43967828,32.04836224,13.20295686,28.1655605,27.43890916,-4.61754668,3.15134907,1.9574,-4.69939413,1.11460248,19.93598198,-14.51084433,-0.30151386,-3.91775493,24.2468773,,-30.55664079,15.92930354,3.79343105,3.13368186,7.46537766,0.440163,17.55265979,30.27285484,28.77081766,,11.68215814,37.50506894,,7.06035714,Engineering & Construction
NOG,"Northern Oil and Gas, Inc.",-2.27997676,103.65237331,-13.60684008,124.32595103,66.25326443,-7.01754386,117.80013652,64.47055541,-52.71891946,,8.3957,-50.67035871,12055.90315988,38.93835123,88.80045913,9.62895312,-4.80366818,89.86093496,66.19596482,-118.61167563,-21.72214898,2.65745416,2.84199867,2.89337803,1.724471,42.22442814,157.67686125,56.9412223,1.01848708,4.30594616,2.64647628,,1.82553855,Oil & Gas Production
COOP,Mr. Cooper Group Inc.,20.19607843,-21.97871008,,,,27.07423581,-28.65296804,48.67576244,96.34747319,-24.33739168,12.5037,93.66197183,-36.16874136,37.03852327,-10.05350605,2.15307365,-1.51824445,-18.98941395,,-74.4500193,26.56500803,1.69731259,2.43099483,3.39854522,1.851667,3.4677235,10.82173861,4.8683929,,0.96764009,8.50180587,,2.28909102,Finance/Rental/Leasing
AL,Air Lease Corporation,-1.31071365,7.8056818,-4.58054199,,57.095401,-1.60907743,7.35053398,49.43537405,3.07388607,-134.84746523,-1.2428,2.85969546,-122.22100075,-4.30949249,6.4413805,1.34413754,-2.8374091,9.50850287,10.19553471,-21.64243404,-100.26987628,2.70511296,2.73745839,2.3774944,1.037331,1.80060793,7.77613363,2.10001629,0.21728468,0.56127986,7.87176787,,1.5676326,Finance/Rental/Leasing
RYN,Rayonier Inc. REIT,16.63092885,-18.07187655,18.74398282,-32.89250413,41.54599416,12.74830872,-38.85320706,16.5338939,128.34224599,-30.55529098,0.7291,129.19277108,-29.80858735,11.778715,4.20792134,-0.66850396,-0.33440604,9.6782732,-1.95774804,-21.98157699,21.38213475,1.92076831,1.92165802,1.93204662,0.118516,2.23791743,4.45572544,2.45679325,,1.9762487,45.6169127,22.8029783,4.56010583,Real Estate Investment Trusts
VNO,Vornado Realty Trust,5.92837777,13.26350828,28.8366415,11.07475207,23.42128728,-50.32430315,29.23535558,18.69505193,792.19330855,-505.09505703,-2.1308,199.11577116,-331.44886767,-22.62611841,-4.47808797,1.01657295,0.01328923,1.44898551,180.17808974,-3.96975839,46.29796194,5.32724505,4.18541076,3.75985031,0.064999,-2.64413553,-7.32109891,-2.92688875,,0.81282257,,4.89059937,2.10872992,Real Estate Investment Trusts
WHD,"Cactus, Inc. Class A Common Stock",33.89330356,56.95081272,31.59481838,100.0107446,35.15483701,41.05544763,86.93515908,25.38580325,-39.9653161,116.29416006,1.8,-42.29962232,122.15635271,16.00507867,13.93147998,-2.88567732,-51.86529617,6.96518911,125.18525172,79.12484946,12.96397717,2.27029342,2.74549057,2.6338187,0.829026,10.21456332,20.35264799,19.18549633,1.60283515,4.98466555,23.01785012,15.24514085,3.35664911,Oilfield Services/Equipment
MDU,"MDU Resources Group, Inc.",-37.19548942,22.76345324,-15.20642113,9.6044781,11.71934239,-13.30804559,8.20053922,8.23005725,240.77618288,-3.32905159,1.8062,240.76082705,-2.81436857,5.26646347,8.22195089,-21.92245799,-23.06658879,11.91179133,,10.46392257,-2.1010447,1.98128784,1.9826706,1.76563084,0.250502,5.30045448,14.80087898,8.06069876,1.3118271,1.0322744,8.53755869,,0.55627549,Gas Distributors
BCPC,Balchem Corporation,-0.56388702,17.93878274,-1.04073744,15.32935264,29.76055809,-22.07112087,14.70974279,15.70061484,-3.56527359,10.58303587,3.2528,-3.43739621,9.63851661,11.18120714,35.7627798,-0.97249867,-5.92663207,290.20195859,42.609963,-28.2931784,9.36438169,1.38718174,1.96504927,2.23809777,0.985,6.38351647,10.75386128,7.40560189,2.08145282,3.93255578,36.03139717,31.80096386,4.0236019,Food: Specialty/Candy
BCC,"Boise Cascade, L.L.C.",17.54095144,5.81869217,26.74366744,17.33612376,21.61807121,38.49207601,19.70686191,13.80029371,51.27254757,19.99421296,21.5644,51.26172041,20.3754179,10.225666,25.96064743,3.39662844,0.09492785,-1.64925501,1037.83256177,65.20681005,11.03963406,2.44425386,2.58761843,2.40430398,3.424517,17.54502719,29.49020836,23.26927729,2.39098876,1.7904897,6.4097196,4.94239244,0.52078382,Wholesale Distributors
NSA,National Storage Affiliates Trust,3.61454472,36.86335844,5.89264149,31.34651995,44.58580609,3.89400514,40.51073955,36.91984096,12.78164687,0.57956279,0.9892,1.70340681,-1.44207004,12.9345072,9.12187731,-0.38855859,-0.11588632,20.6416919,-1.66559006,31.90251396,49.91722484,1.99501247,2.24601525,2.17249841,0.216848,1.8761065,6.62804751,2.20483492,,1.7794628,27.29033508,6.32382077,2.96619205,Real Estate Investment Trusts
CBT,Cabot Corporation,-6.29235237,26.75271341,6.19047619,9.80148883,20.48137005,12.72727273,10.46153846,13.23767646,11.54684096,-16.74561928,3.6204,9.33333333,-16.59919028,4.76741495,6.62431942,-3.75106564,-9.11764706,22.22222222,46.84684685,-279.03225806,-2.5688498,2.11021709,2.11356149,1.79933435,1.476188,8.74191229,30.00987167,14.42125237,1.36856369,4.13470844,12.47613828,12.18812092,0.91455738,Chemicals: Specialty
CC,Chemours Company (The),-9.49482654,7.07643814,-31.05134474,18.22125813,24.06535178,,7.01754386,11.87812776,,1.30684498,3.6512,,-4.93421053,8.50750662,1.19205298,3.75979112,9.05105725,-3.13518937,1366.66666667,-17.86372007,6.56461584,5.6137411,3.29764717,4.49838406,0.27967,-3.92531702,-30.21088769,-6.22725435,1.07927107,3.33832371,,,0.62247995,Chemicals: Specialty
