Ticker,Description,Revenue (Quarterly QoQ Growth),Revenue (Annual YoY Growth),Gross Profit (Quarterly QoQ Growth),Gross Profit (Annual YoY Growth),Gross Margin (FY),EBITDA (Quarterly QoQ Growth),EBITDA (Annual YoY Growth),Operating Margin (FY),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),Net Income (Quarterly QoQ Growth),Net Income (Annual YoY Growth),Net Margin (FY),Total Assets (Annual YoY Growth),Total Assets (Quarterly QoQ Growth),Total Debt (Quarterly QoQ Growth),Total Debt (Annual YoY Growth),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Volatility,Volatility Month,Volatility Week,EPS Forecast (MRQ),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Quick Ratio (MRQ),Price to Book (FY),Price to Earnings Ratio (TTM),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Sector
SRC,"Spirit Realty Capital, Inc.",1.37063609,20.0557382,1.34824009,19.66812624,54.36164377,1.43171081,16.26329573,45.50178978,-44.9509434,50.60552356,2.0395,-43.66298233,66.28577419,40.36429028,15.57790549,2.51907166,5.24282419,17.5523354,69.21031319,2.20954016,56.23469636,1.31861392,2.11416595,1.8467751,0.366529,3.54131932,6.68082484,3.62934266,,1.05301481,15.97212068,10.66740661,6.15883719,Finance
CWAN,"Clearwater Analytics Holdings, Inc.",6.2324185,20.39663204,5.25919607,16.91238393,70.45968374,-38.32838773,-48.97039494,1.71936485,-203.52422907,30.13029316,-0.0429,-149.11040146,2.99525143,-2.62568139,39.94889218,4.1262541,-2.86690643,42.09286364,214.58668382,,16.5598861,0.93652445,2.72619419,2.41791847,0.077,-4.64468805,-7.78674742,-6.24534812,6.21698276,13.66548649,,55.64865251,9.14243108,Technology Services
COHR,Coherent Corp.,-2.83366957,55.58328127,-8.93687222,11.36210624,27.31115676,-4.4319744,26.75826911,4.01118195,-539.91701245,-302.57525545,-2.9341,-7100.54988217,-210.52100239,-5.02815837,74.77886755,-2.87937099,-2.16138553,83.53122774,60.04160637,99.96464646,3.83645666,2.24975546,3.9107984,3.13727126,0.120896,-2.40729498,-4.46869701,-2.87713781,1.83515056,0.94449266,,21.63412376,0.82998378,Electronic Technology
IRDM,Iridium Communications Inc,2.32719514,17.3366965,3.20339877,36.38174106,30.01259303,6.47274793,8.07914825,10.63458866,94.6201232,,0.068,94.65859926,,1.20965169,-7.12978988,-2.6885402,0.05995803,-7.06442831,-8.57946989,4.88441934,37.92636686,1.45044319,2.71457716,3.36190491,0.054448,-0.81188481,-2.26230726,-0.9158862,1.52765056,4.1790452,,20.07480471,5.93692094,Communications
ITCI,Intra-Cellular Therapies Inc.,16.24871467,198.69330361,17.0221896,203.38626004,91.83305768,2.49077873,7.77990169,-105.31812044,3.71410063,22.07732784,-2.7248,2.88062107,9.80892237,-102.37381848,54.06122854,-1.18478228,-2.71468743,-21.11934099,38.73072953,-4.26937057,-108.24963845,2.11838006,3.34856134,2.36052843,-0.556726,-24.17175131,-27.73983346,-27.0577945,7.12617289,6.97415587,,,12.65452658,Health Technology
AIRC,Apartment Income REIT Corp.,1.21088904,3.40807487,30.37138523,0.70707071,20.8749126,17.67048122,10.16078118,16.47902415,87.4025974,100.82587512,5.8117,87.76064482,102.05765641,116.81364002,1.7316268,-2.51564624,-1.45048903,0.87810549,-36.5717006,43.98417236,29.48768487,1.00911458,2.01584578,1.72562464,0.177068,4.95806366,15.40762949,5.69184586,,2.13414086,14.70181627,21.80201814,5.47889705,Finance
PNFP,"Pinnacle Financial Partners, Inc.",8.81045579,26.04136324,,,,,,33.57297508,-33.54305938,6.23721275,7.1657,-32.7908403,6.33748196,34.10300074,9.13958423,1.38196145,-10.01804373,-22.11451712,,-2.08348319,32.28643888,1.1776414,3.55694978,3.57188244,1.663377,1.36690757,10.82349494,8.05182221,,0.86976119,7.78573733,,1.90044487,Finance
SAM,"Boston Beer Company, Inc. (The)",47.14731707,1.58979638,76.12712158,4.3520051,42.95260949,897.60986893,56.88188334,6.03023249,,364.52743121,5.4359,,362.19336219,3.21781112,1.35443166,7.18451887,-4.26662559,-13.85342423,,,5.54356385,0.1806013,2.65724721,1.50703304,4.075706,4.36916145,6.09489275,5.84668345,1.37503187,4.33621539,71.25123004,40.92217371,2.24673113,Consumer Non-Durables
SNDR,"Schneider National, Inc.",-5.75348219,17.75277694,-11.6356383,21.11618318,12.45381867,-4.55426357,13.44966762,9.17115862,-20.74195906,12.48572182,2.5604,-20.91836735,12.92550567,6.93174247,9.59447583,-0.39143758,0.69897484,-20.42175361,-2027.27272727,538.43137255,2.46502332,0.80707148,2.24589271,1.84891563,0.372757,9.48439823,14.76616058,13.88879511,2.04022892,1.63264794,11.31156806,,0.77338977,Transportation
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",12.05586797,4.22214553,10.42547999,-4.33536491,34.65702687,27.69585716,-28.74674383,7.75699518,36.48594378,-32.45292348,1.6393,36.15558425,-34.7178559,5.62613539,3.35436916,3.01850086,2.96169582,2.38953395,182.66516427,524.0442055,3.43068918,0.57204388,3.18089292,2.50802765,0.438797,7.19088387,10.95134045,8.62003827,1.07252887,3.39023637,31.07578034,31.45816468,2.38021052,Retail Trade
LNTH,"Lantheus Holdings, Inc.",6.95382733,119.906728,-0.23095903,209.91928394,62.21016597,1.76496987,207.83419689,7.5818583,,,0.3972,,,3.00162235,52.96162003,-0.85704715,1.09598344,203.60845584,-143.25192284,530.58693987,28.17292134,2.07091776,4.99328278,3.21867595,1.32306,2.83822034,5.95922952,3.54650706,4.54689924,10.33502607,165.44244516,19.49671615,4.23707149,Health Technology
FCFS,"FirstCash Holdings, Inc.",-1.58861681,60.62379154,1.0841447,38.71814946,46.87736126,-0.619615,189.67044047,10.40337244,-3.33268178,75.90317919,5.3559,-4.65940744,102.94374304,9.2891311,1.78328831,2.33272349,3.93722375,5.3015807,-19.91221321,244.69859985,12.85542162,0.57295268,2.19830485,1.73821193,1.375,5.98110029,12.48816532,6.78962439,2.80987985,2.5072211,20.38319853,13.47675333,1.58457173,Finance
AGNC,AGNC Investment Corp.,,36.86826843,,36.86826843,100,155.89123867,-168.56796117,-17.10048426,,-296.94569212,-2.4116,,-258.87850467,-36.01694915,-24.06638395,-8.46001422,-12.65847066,-25.02097755,-334.61538462,-34.22077922,30.6598063,1.41223941,2.9518643,3.11828403,0.616668,0.04927808,0.37693178,0.37239325,,0.68507856,,15.64480526,2.60138244,Finance
VNT,Vontier Corporation,-1.54559505,6.47674457,-1.38810198,1.34022162,42.5040824,-7.70163736,0.82860881,18.58748901,17.36425339,2.66062603,2.4926,17.51207729,-2.83292978,12.60206004,-0.14943216,-1.70386818,-3.86362754,0.08346295,-3.26894502,-39.71843988,8.20248712,0.74525745,2.23902064,1.77747196,0.681909,7.07197797,49.82438535,9.48333493,1.11912078,7.98807201,15.55403341,12.41651238,1.44155216,Transportation
PVH,PVH Corp.,2.2753603,-1.42549729,1.71818547,-4.32978464,56.46262273,-19.3422083,-6.24171023,9.97539948,-29.85011906,-77.14423774,3.0272,-30.73529412,-78.95621128,2.22069546,-5.06985674,0.44555834,0.04488449,-2.84341007,,-131.23366115,-2.78030186,1.04760642,3.18717945,2.36049005,2.74863,1.55297106,3.55720422,2.23967745,0.51818415,0.94488075,25.68771894,46.79551304,0.5184474,Consumer Non-Durables
MMS,"Maximus, Inc.",-1.50598416,8.85026037,17.55524437,-5.9020538,18.34035195,-6.12527661,-13.40333952,6.7325154,-3.16663449,-29.5568929,3.2892,-2.90990311,-30.00412088,4.40136488,-3.06511466,1.13694889,1.14365311,-11.79620975,-110.42305292,-51.39041137,5.04627708,1.93845737,1.93995542,2.50569806,1.13,4.29223106,10.8871534,5.70984891,1.45768263,2.94030199,26.77334095,21.89092938,0.95676563,Commercial Services
TXG,"10x Genomics, Inc.",9.33387944,5.28430753,-2.43395569,-4.82133723,76.74595137,-18.69639399,-430.11882071,-31.70510196,-21.85007974,-176.34571645,-1.458,-22.99052161,-185.11069509,-32.14506331,0.99663731,-2.40545152,-2.37647243,16.09944131,-324.71211423,-34.74574198,-32.00312156,4.98701299,4.25774161,3.57947116,-0.460415,-17.3048906,-21.85288464,-19.59858673,5.08989978,5.50424613,,,7.90496505,Health Technology
NTRA,"Natera, Inc.",8.12720263,31.13355055,26.29763329,18.52944625,44.37408409,19.9052682,-18.97910357,-64.83000944,20.45380346,-6.86504127,-5.5666,19.08468858,-16.12898439,-66.78667483,12.95090868,-5.38236989,-0.28998974,12.33152248,6.61824141,-24.86405894,-57.27973646,3.44915039,4.80150693,2.69659467,-0.957583,-44.21788015,-98.35278925,-58.80805766,3.69442598,6.21583106,,,4.81478064,Health Technology
WTFC,Wintrust Financial Corporation,7.14043251,20.36223989,,,,,,31.28590127,6.32038998,5.71812895,8.0165,6.10533118,9.33839035,22.70603885,5.59909456,2.33774064,8.24491705,48.56027779,,124.39422453,43.61121184,0.96888646,2.59378962,2.85531301,2.438389,1.19320702,13.34141599,7.68458686,,1.02138262,7.4111338,,1.47293705,Finance
INSP,"Inspire Medical Systems, Inc.",18.13568731,74.74999357,17.43465822,70.77230592,83.78962183,16.24463519,-18.04759515,-11.66882429,22.87815919,-3.67680436,-1.5988,22.51037344,-6.75277104,-11.00412891,91.42888127,8.11388361,173.25771749,-73.97858924,,,0.60634145,2.42930843,5.56314176,3.72212844,-0.579958,-9.02457352,-10.86094536,-10.31445878,8.08607375,8.98250695,,236.92140588,8.53377684,Health Technology
PCVX,"Vaxcyte, Inc.",,,-2.51921435,-410.88888889,,-23.08787219,-96.39246098,,0.64157399,-78.72263152,-3.4447,-13.0280176,-123.31304895,,210.226092,49.06508174,-8.30268315,6.89983912,-13.70194563,-37.90367962,,1.17721253,4.49669206,3.2211241,-0.837662,-27.66012793,-29.42069343,-29.03702339,21.76027966,3.98347939,,,,Health Technology
KRG,Kite Realty Group Trust,-0.0627939,115.33028854,-2.07161625,81.49784144,15.70229638,1.05279076,128.53032457,8.10375277,494.69387755,92.10021906,-0.0577,494.65776294,84.36254734,-1.56274735,-3.89541303,-0.44242414,-1.26513832,-4.80939327,259.92243315,403.75110627,27.45419107,1.08803165,2.45037176,1.9263717,0.01069,0.39156051,0.75121833,0.41105828,,1.17724901,156.45784996,18.70974761,5.38448902,Finance
LANC,Lancaster Colony Corporation,-2.20977126,8.7173629,-1.13451842,9.89859999,21.18234737,18.41109124,14.87380014,9.13440514,-62.65978919,24.20376291,4.0401,-62.65094648,24.24632394,6.09203595,2.81477369,-1.47673476,71.69768108,-17.23157604,42.46370023,,7.44680326,0.6513457,2.4419298,2.39293547,1.606,9.86590771,13.00515421,12.67808497,1.28115815,5.20056966,40.33013963,32.9955956,2.45711709,Consumer Non-Durables
OMF,"OneMain Holdings, Inc.",2.43902439,2.37281319,0.84033613,3.13890841,86.48595561,0.54347826,3.81320807,41.11176586,-42.30587281,-28.54206327,7.0569,-42.45810056,-33.18112633,17.2461206,2.05625255,4.7587221,5.43227507,2.9915493,21.53024911,6.2305296,46.88666274,2.14615594,2.56542012,2.4453393,1.5464,2.84426552,21.34296503,3.02452189,,1.48750317,6.98186252,1.83004683,0.87185691,Finance
WAL,Western Alliance Bancorporation,3.79793853,48.81004314,,,,,,53.59434546,0.40262984,11.95146986,9.7072,0.41724618,17.58229537,34.43861763,20.94733111,4.00674883,-7.70171149,190.37591025,,-1.69385846,30.81332856,1.62842339,5.04483351,6.53838317,1.841116,1.2387902,16.11345357,7.57099719,,0.88039782,5.18570161,,1.05571055,Finance
SFM,"Sprouts Farmers Market, Inc.",-2.36905112,4.98951699,-4.20746007,6.61634133,34.74323115,-17.72096189,7.1507506,5.76783476,-10.42412559,13.76818484,2.393,-11.5887605,6.9656,4.07799666,4.67899436,1.2242719,-0.73582634,2.13955468,-41.01192333,-0.70409293,5.93683262,0.49159712,2.57857125,1.78097931,0.623827,8.21090078,24.35357755,10.28481224,0.58215508,4.40488383,18.22449319,10.71217593,0.68877064,Retail Trade
HALO,"Halozyme Therapeutics, Inc.",36.32287549,48.90618303,40.31134893,31.98893608,72.36061541,54.98862091,21.57519389,43.84547564,94.84859032,-47.59960631,1.4375,88.70124953,-49.80780214,30.62022432,66.73874011,6.53112454,0.07517454,71.797042,-9.42225515,-21.03576379,35.64525023,3.01507538,3.05598285,2.25566131,0.716132,13.01314372,105.22417628,15.13961412,5.44138393,26.99529582,19.88566403,15.46890872,5.85418895,Health Technology
IMVT,"Immunovant, Inc.",,,-0.58651026,-7.46753247,,-44.91264513,-33.68905886,,-23.57688113,-19.9510147,-1.7141,-24.40604388,-34.60090602,,-21.28271175,-13.45758652,-41.46496815,-38.06706114,15.05580537,-77.11486753,,2.48581457,7.55771593,4.3704728,-0.451251,-60.38539138,-66.41443428,-66.33165011,6.81533189,12.29973826,,,,Health Technology
BECN,"Beacon Roofing Supply, Inc.",44.53039312,26.91508582,48.65881173,29.95556112,24.63076978,165.02835539,38.92310122,8.54834692,693.07847082,41.78013949,5.5497,502.24215247,28.0863218,4.78783349,8.08353587,10.11671833,-6.15588833,18.45823994,177.72151899,2604.34782609,3.68933651,1.09655369,2.56691631,2.13395935,2.629077,5.57928499,15.85805132,7.85229062,0.99825013,2.38545758,14.00823665,5.50804233,0.53428126,Distribution Services
FLO,"Flowers Foods, Inc.",-19.97030941,10.96930405,-17.59610399,7.21012676,45.07514011,-10.84463679,-0.18580341,7.33006757,-9.68617984,10.6622585,1.0711,-9.82887852,10.77032015,4.75244401,1.81867772,0.68836633,0.65600797,-1.29339597,53.63391655,38.85960779,3.98549925,0.42938931,1.81187874,1.22917852,0.282629,6.53160509,15.32762853,8.3470977,0.88643765,3.07347972,20.03050815,26.96105288,0.89445881,Consumer Non-Durables
SLGN,Silgan Holdings Inc.,0.59550963,12.93606512,5.1104154,14.08871361,16.34265247,6.45428502,15.47260111,10.23152308,9.92613112,-4.95959877,3.0699,9.52533008,-5.07768442,5.31619829,-5.47030529,0.66141998,0.1786221,-9.77860186,67.08230603,64.10620592,8.30774519,5.40851554,2.32386786,3.03039529,0.727647,3.98046138,17.97300749,6.15202143,0.7697873,2.58499741,14.21475375,61.0578995,0.71070685,Process Industries
ELAN,Elanco Animal Health Incorporated,-15.91089897,-7.40973971,-22.57551669,-5.10597303,44.66107459,-41.62436548,4.50980392,8.70550895,-194.21052632,83.89146661,-0.1597,-194.17475728,83.85093168,-1.76830651,-5.98980459,0.17122202,0.69767442,-7.74691358,,-11.76470588,7.14123781,1.11358575,3.79467088,2.95392379,0.119098,-0.61789343,-1.33241758,-0.72959759,1.52803738,0.58490832,,,1.02274226,Health Technology
TWNK,"Hostess Brands, Inc.",2.01416896,18.92856267,4.7183018,14.61988457,32.21298374,-1.17089382,9.8061004,16.42290166,-14.96837667,37.91705283,1.1905,-15.15578887,37.63317379,12.08909982,0.71326394,0.5253456,-0.77942781,-9.97527252,543.26987682,-8.99835473,9.529328,0.27027027,0.39279656,0.28922536,0.26272,4.82319251,9.40827875,5.97595951,1.4720962,2.46851669,26.64294851,40.02261497,3.23294443,Consumer Non-Durables
HAE,Haemonetics Corporation,2.2718911,17.66660357,2.38102856,23.43942144,50.50510841,8.77675798,24.6474796,14.30698407,39.36541144,165.72341937,2.2443,39.67940646,166.05417867,9.87464275,4.03772798,1.41785433,-1.0471536,-7.58420015,-85.8458257,113.51875809,13.84055243,0.81496786,2.4945965,1.49044177,0.888188,7.22039641,16.70492263,8.67206573,2.16258193,5.37297195,32.75064847,25.61032489,3.67059171,Health Technology
HLNE,Hamilton Lane Incorporated,10.86019789,38.78577897,,,,57.72351401,9.38040311,48.15027054,-0.78412154,-24.35771868,3.012,-0.27987775,-23.14529356,21.35742019,-11.92350878,5.22128495,-4.58936207,15.29360729,385.62057656,25.92902631,44.95217994,0.68965517,2.26527288,2.14528255,0.936907,8.62412523,27.40306869,16.05097882,,7.54683312,27.927773,18.81075621,8.43767566,Finance
BOKF,BOK Financial Corporation,13.17264783,8.3679737,,,,,,30.87757521,-6.35678702,-14.13070201,7.6841,-6.83185094,-15.85997244,24.15689187,-4.89316785,8.15786848,44.66407196,174.742658,-103.33025743,9.37996727,17.41258813,8.31692168,2.58585225,3.52727418,2.09,1.33965239,13.20160942,9.2680598,,0.94446921,6.92987242,7.14308819,1.60713585,Finance
BFAM,Bright Horizons Family Solutions Inc.,8.96124681,15.1073288,24.08621591,8.24291432,18.51048782,66.94041824,-9.38337928,4.26387302,152.88667142,18.60043197,1.3728,153.74166461,14.45961741,3.97419038,12.32011565,0.47338603,-2.01450809,10.2278028,91.60066694,-27.08017687,5.83596925,0.59453032,2.85893845,2.52000183,0.814953,1.763019,5.71062354,2.27636985,0.44345974,4.03028276,67.45989305,27.69738274,1.96844617,Commercial Services
SEE,Sealed Air Corporation,2.37247924,1.95344971,-0.54455446,4.98175182,30.59075843,17.58287872,6.41228478,16.99427498,49.28637201,3.41286339,3.3331,49.2845787,0.02035831,8.70805934,-0.23437625,2.28650662,3.0658746,-0.57501722,-802.30769231,-24.28513894,6.66442156,0.81300813,3.20680431,2.53055042,0.627676,5.63617955,125.50236889,8.52210956,0.68924324,12.74343278,11.50022765,28.93136454,0.79280478,Process Industries
ZWS,Zurn Elkay Water Solutions Corporation,8.35796829,40.71797124,18.49366145,23.39147841,33.66359807,23.39181287,23.43096234,9.55687315,53.4428795,-6.72205438,0.3705,51.75438596,14.68812877,4.44687159,165.75113668,-0.28469751,0.19847833,4.50856628,,-55.36694958,6.97456702,1.07100357,2.34258059,1.75782301,0.272878,2.34773647,5.13751375,3.17126171,1.62030238,2.76978579,93.01213682,24.19081024,2.91084882,Producer Manufacturing
RITM,Rithm Capital Corp.,-17.15463735,-29.91576753,-18.60225463,-45.56739276,68.48114598,103.25362146,46.92247114,101.9139746,418.51332398,19.02552204,1.7955,316.21935583,23.60617229,47.02267882,-18.39720411,6.40953634,7.23037767,-26.76702767,-95.68437957,138.36227821,338.638473,1.56424581,2.22006883,2.00658208,0.386667,2.11101497,10.22196647,2.66906364,,0.75276235,6.88118812,1.5875294,2.42790105,Finance
BEPC,Brookfield Renewable Corporation,-15.47842402,12.20671221,-41.66666667,33.552015,37.71836951,-22.72727273,21.32536124,33.24510323,,58.87099858,4.154,,58.8794926,39.78295394,3.10103368,2.21040462,-1.11103147,1.4117986,-77.70879767,,11.56696665,0.78577337,4.42200413,2.85286229,-0.119793,1.53300378,14.3323184,3.81498205,0.38564338,1.49520297,13.44449368,11.42291944,2.34665658,Utilities
ZION,Zions Bancorporation N.A.,1.54506438,12.31393775,,,,,,34.69879518,1.14572145,-14.73616,5.7895,0.57471264,-19.51656222,27.07831325,-3.92167382,0.04470939,-21.77393532,427.18764623,,156.78294574,39.90963855,1.87393526,4.17987747,5.12582823,0.960404,0.94797517,16.64169414,14.62173074,,0.98185685,5.42730074,,0.98179397,Finance
CWEN,"Clearway Energy, Inc.",35.12658228,1.97758734,306.06060606,2.90556901,27.47252747,50.4950495,5.14064016,24.75759535,,1041.17916953,4.9744,,1041.17647059,37.62120233,-3.91009131,-0.98046906,-1.24481328,-11.02657005,,22.72727273,43.63283775,1.01289134,4.23891636,2.76550583,0.625328,0.64893954,3.69952628,0.86998037,2.04290429,1.13757725,31.0216895,4.40828423,1.75782999,Utilities
CWST,"Casella Waste Systems, Inc.",10.30103391,22.0282925,39.83277797,15.94494582,21.71444001,39.96305536,19.720263,9.41876657,51.4619883,28.51591878,1.0253,54.73506201,29.1459854,4.89167248,12.9041431,70.24501898,66.97095031,6.85651029,,45.27438511,7.95824121,0.07993605,2.34378583,1.96784677,0.387342,2.11884284,5.47508815,2.5440305,2.79495123,7.79273363,97.21538661,48.64319894,3.55176357,Industrial Services
ESI,Element Solutions Inc.,2.03690808,6.23385282,0.30728709,-0.84304746,37.36957716,-11.31725417,4.33228181,13.13250177,-37.03494927,-7.88863109,0.7543,-30.3030303,-7.78325123,7.27229936,-4.56756967,2.73013295,7.77883397,0.75722925,51.12612613,-11.29781909,9.73170158,2.00111173,2.10473237,1.65697093,0.334274,2.69693269,5.77663398,3.15044658,2.4430045,2.04549871,32.64417845,13.91746641,1.84911595,Process Industries
UGI,UGI Corporation,-46.51612903,35.51714898,-44.62596733,-58.5440353,24.15224913,-63.98305085,-78.53810264,4.42906574,-839.17485265,-28.10995272,4.9717,-817.27272727,-26.85753238,10.60800791,5.09477964,-7.21894211,-1.39947347,2.23146223,-61.52173913,-111.12515803,-0.86999506,0.72604066,2.76631853,2.38432408,-0.065,-8.58626445,-26.81467181,-11.90333362,0.78012482,0.73623561,,,0.40248958,Distribution Services
TRNO,Terreno Realty Corporation,6.54244417,24.45906367,12.08574952,23.08882995,51.24542018,9.06997569,26.06065855,39.42225537,66.75890695,112.3931276,2.6084,72.53939551,126.76926262,71.37995453,8.21505943,1.65111535,-0.38101812,7.12664978,14.4059869,9.98650279,27.73195951,1.23119015,2.32293157,1.99916856,0.335,4.32744594,6.03790534,4.52330557,,1.7546627,27.86429972,43.99609029,14.13004263,Finance
AAON,"AAON, Inc.",6.76961719,66.27871518,21.85642003,70.1347605,25.82415604,20.60166927,62.75188664,14.26088111,23.18253432,69.66122617,1.237,24.08866192,70.82950407,11.29358182,26.62148761,7.15934989,0.76870161,64.02075605,,25.30493042,0.82066815,1.00531108,2.85010322,2.22904178,0.545833,17.44436691,25.87602999,21.98965563,1.35874877,7.60195973,29.48121051,126.79918916,4.23998824,Producer Manufacturing
TDC,Teradata Corporation,-2.94117647,-6.36411059,-8.60927152,-9.32556203,60.66852368,-40.18691589,-35.5,7.01949861,-57.13544369,-76.04454685,0.3119,-57.5,-77.55102041,1.83844011,-6.77731674,-5.89123867,1.08359133,11.36363636,-55.23809524,-6.89655172,22.56267409,1.12877217,2.24189623,1.87872467,0.418264,3.08182784,26.36363636,7.39795918,0.95714286,17.01065468,77.78175954,14.69371382,2.4719917,Technology Services
R,"Ryder System, Inc.",-2.30352304,24.29947657,13.4502924,32.66302426,19.89842644,8.92857143,21.36214481,8.1175589,-113.37135831,75.4643105,16.9395,-113.04347826,66.86896141,7.14345184,4.0527968,2.94299663,3.89591924,2.14154072,-64.41717791,-237.23930944,-2.67255016,3.59484035,2.52441564,2.47102035,2.909972,3.83417844,19.04418611,6.52801172,0.59894459,1.50096765,8.30079487,,0.36612502,Finance
COLM,Columbia Sportswear Company,-24.32027226,10.79194717,-21.10802522,8.81531885,49.04670441,-62.32992754,-6.70078201,11.27876412,-81.73466631,-7.23958138,4.9458,-81.9271893,-12.04943125,8.98998874,-3.60258391,-3.43270656,-1.38785008,-1.50222672,-220.47533422,-126.18640939,-2.41630483,0.69216498,2.38143962,2.30250036,1.649852,10.58595597,16.19310249,13.85003605,1.32543229,2.26331961,15.03757891,97.12957332,1.22161413,Consumer Non-Durables
